X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
673,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2011,2012,1,"80,8","82,8","80,1",A,A,A,E,E,B,B,A,C,A,A,A,B,B,A,25,B,A,A,A,A,A,A,E,E,F,4,6,3,4,3,4,4,3,2,6,4,5,5,5,5,3,6,6,6,5,5,5,4,7,5,5,5,5,5,5,6,5,4,5,3,3,3,4,7,3,3,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
674,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"37,2","40,4","36,1",A,A,A,C,D,B,D,B,B,A,A,A,F,A,A,25,B,A,G,G,A,A,D,A,C,C,5,4,5,5,5,6,5,4,4,6,6,5,4,4,6,6,5,5,4,4,6,6,6,6,6,3,3,6,6,6,6,6,6,6,6,6,6,6,7,5,1,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
675,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"60,6","71,8","56,8",A,D,A,B,D,E,A,C,D,E,A,E,C,F,A,25,A,B,D,C,A,E,B,A,E,F,5,6,5,6,5,6,4,4,4,6,5,5,6,5,6,4,6,6,6,4,6,6,6,6,6,6,6,6,5,5,5,6,4,6,4,4,4,4,8,3,3,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
676,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"49,0","51,3","48,2",A,A,A,B,B,B,F,B,C,C,A,A,C,A,C,25,A,A,A,G,A,A,E,E,C,F,6,6,6,6,6,6,6,5,4,6,6,6,6,5,6,6,6,6,6,5,6,5,6,8,8,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,4,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
677,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2012,2013,1,"46,3","57,2","42,7",A,A,A,B,E,B,D,E,D,A,A,A,F,A,A,24,B,A,B,C,A,C,D,C,E,F,6,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,8,4,5,6,6,6,6,6,6,6,6,6,6,6,6,3,3,5,5,3,4,4,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
678,2017,2564,1,10028,4004,13446,1,2504009,25,2,27,2007,2012,1,"55,0","54,1","55,3",A,D,A,F,F,B,E,F,D,A,G,A,F,B,A,25,B,A,B,A,A,A,C,E,A,A,4,3,2,3,2,5,3,3,2,5,5,3,4,4,5,5,6,6,5,1,4,5,5,1,3,5,5,6,4,5,5,5,4,5,4,4,4,4,3,4,1,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
679,2017,2564,1,10028,4004,13446,1,2504009,25,2,21,2013,2013,1,"43,1","45,0","42,5",A,D,A,D,D,B,D,B,B,A,A,A,D,A,A,25,B,A,B,A,A,C,B,A,E,F,6,6,5,5,5,6,5,4,6,5,5,5,3,4,6,6,6,6,6,6,5,6,5,8,8,6,6,6,5,6,5,6,6,6,4,6,5,5,3,5,6,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
680,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2011,2012,1,"59,3","66,8","56,8",A,A,A,D,D,B,D,B,C,A,A,A,B,B,A,25,A,B,B,C,B,C,D,C,E,F,6,5,4,6,4,6,4,5,4,6,5,4,5,3,6,6,6,6,4,2,6,5,5,6,5,6,6,5,8,5,5,6,6,6,3,5,5,5,1,5,7,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
681,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"70,7","85,0","65,9",A,D,A,E,E,B,E,F,C,B,A,A,B,B,A,25,B,A,B,A,A,E,E,E,H,F,1,5,4,4,4,6,4,4,4,4,4,4,4,5,6,5,6,5,6,6,5,5,6,6,5,6,6,5,5,6,6,6,5,5,5,5,6,6,5,5,6,6,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
682,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"42,3","52,5","38,9",A,D,A,D,E,B,D,E,C,D,A,A,C,A,A,25,B,A,B,C,A,C,C,E,B,F,6,6,4,5,4,7,4,5,5,5,5,6,6,5,7,7,7,6,6,5,6,6,7,7,7,5,4,7,6,6,6,7,6,6,5,5,7,6,7,4,5,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
683,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2011,2014,1,"48,6","45,3","49,7",A,D,A,E,D,B,E,E,C,A,A,A,B,A,A,25,B,A,B,C,A,C,E,E,H,A,6,5,5,5,6,6,5,5,4,5,6,5,4,5,6,5,5,6,4,6,6,6,5,8,5,6,5,6,5,5,5,6,6,6,4,6,5,5,7,5,7,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
684,2017,2564,1,10028,4004,13446,1,2504009,25,2,21,2013,2014,1,"57,8","73,2","52,7",A,A,A,E,D,B,D,E,C,A,A,A,D,A,A,25,B,A,B,C,A,A,B,E,A,A,4,6,4,6,4,6,3,1,4,6,5,5,4,4,6,6,6,6,6,7,6,6,6,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,7,3,7,6,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
685,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"46,1","60,2","41,4",A,D,A,D,D,B,D,A,C,C,H,A,F,B,A,25,B,A,C,A,A,B,B,B,E,E,4,4,3,4,5,4,4,5,6,4,4,5,3,4,6,3,4,4,5,3,4,5,3,4,5,5,4,4,5,3,4,5,5,6,2,5,4,3,5,4,3,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
686,2017,2564,1,10028,4004,13446,1,2504009,25,2,26,2009,2013,1,"43,8","19,7","51,8",A,A,A,C,C,D,C,C,C,C,A,A,C,A,A,25,B,A,B,C,B,C,C,A,E,F,5,4,3,4,5,6,3,5,5,6,2,3,4,3,5,6,6,6,6,4,5,4,4,8,8,5,5,6,4,3,5,6,5,5,3,4,4,5,8,4,5,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
687,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2010,2012,1,"59,3","56,1","60,4",A,A,A,D,B,B,G,C,C,A,A,A,B,A,A,25,B,A,B,C,A,C,C,A,H,A,8,3,8,7,7,3,8,8,1,5,3,5,4,2,6,6,4,6,5,7,6,6,6,5,5,4,5,5,4,5,5,6,4,3,4,3,4,4,1,7,7,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
688,2017,2564,1,10028,4004,13446,1,2504009,25,2,21,2012,2013,1,"54,3","71,5","48,5",A,A,A,B,C,B,B,B,D,A,A,A,B,A,A,25,A,A,B,C,A,B,E,D,A,A,5,6,6,6,5,6,5,6,5,6,5,6,5,6,6,6,6,6,6,7,6,5,6,6,8,5,5,6,5,6,5,6,5,6,5,5,6,5,7,5,5,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
689,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2010,2013,1,"51,1","60,2","48,0",A,C,A,B,C,B,F,B,B,A,A,A,B,B,A,25,B,A,B,C,A,A,B,E,H,C,6,6,6,6,6,6,6,6,3,6,5,6,4,1,6,6,4,4,1,1,5,4,6,7,8,4,4,6,6,6,6,6,2,6,1,3,1,1,1,7,8,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
690,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2010,2011,1,"50,7","65,6","45,7",A,B,A,D,D,D,A,C,C,A,A,A,F,B,A,23,A,A,A,K,A,C,E,E,A,F,3,1,3,1,4,1,1,1,4,1,4,2,2,5,1,1,1,1,4,1,1,2,1,1,8,1,1,1,1,1,3,1,1,1,3,3,3,4,6,4,6,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
691,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2009,2012,1,"55,9","73,1","50,2",A,D,A,E,D,B,F,C,E,B,A,A,A,A,A,25,B,A,A,C,A,B,B,B,G,F,4,4,2,4,4,6,5,5,5,4,4,4,4,1,5,5,6,6,6,6,6,5,6,8,6,5,6,6,6,6,6,6,5,6,5,4,4,7,7,5,4,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
692,2017,2564,1,10028,4004,13446,1,2504009,25,2,21,2012,2013,1,"45,1","56,2","41,4",A,D,A,E,C,B,C,A,B,A,A,A,F,A,A,25,A,A,B,B,A,C,C,E,H,F,5,5,4,4,5,5,5,4,5,6,5,5,6,3,6,5,6,6,4,3,6,5,5,8,8,6,5,6,6,5,5,5,5,6,5,5,4,5,1,4,3,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
693,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2011,2013,1,"50,3","71,6","43,2",A,A,A,E,E,B,C,F,B,B,A,A,F,A,A,25,B,A,A,G,A,C,D,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,7,6,6,6,8,8,6,6,6,6,6,6,6,6,6,6,6,5,6,7,5,6,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
694,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2010,2016,1,"49,6","58,3","46,7",A,A,A,F,E,B,D,F,B,A,A,A,A,A,A,25,B,A,B,C,A,D,E,C,B,F,6,8,5,5,5,5,5,5,5,6,5,5,5,4,5,6,6,6,6,5,5,5,5,8,8,6,6,6,5,5,6,6,6,5,4,4,4,5,7,5,4,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
695,2017,2564,1,10028,4004,13446,1,2504009,25,2,29,2005,2013,1,"41,7","49,9","38,9",A,D,A,E,D,A,A,B,D,D,A,A,F,A,A,25,B,A,B,I,A,B,C,A,A,F,5,5,6,6,5,6,5,4,4,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,5,4,3,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
696,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2010,2013,1,"37,4","22,5","42,4",A,A,A,E,E,B,E,C,B,A,A,A,A,A,A,25,B,A,B,C,A,E,B,E,A,F,4,4,4,4,4,6,5,4,4,5,3,5,5,4,6,5,6,6,6,7,5,6,6,8,8,5,5,6,6,5,6,6,6,5,6,5,6,5,1,4,3,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
697,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2010,2014,1,"41,8","50,9","38,7",A,A,A,D,D,B,D,C,B,A,A,A,A,A,A,25,A,A,B,C,A,E,B,E,A,F,5,5,5,5,5,6,5,6,5,6,5,5,5,5,5,6,6,5,5,5,5,4,6,7,5,6,6,6,6,6,5,6,6,6,6,6,6,5,5,6,5,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
698,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2010,2011,1,"74,6","87,6","70,2",A,A,A,E,D,B,C,A,B,A,A,A,B,B,A,25,B,A,A,B,A,E,C,E,E,C,6,5,5,5,4,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,7,6,6,6,6,5,6,4,6,5,6,6,5,7,6,6,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
699,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2012,2012,1,"56,3","50,1","58,3",A,A,A,D,E,B,F,D,C,B,A,A,F,A,A,25,B,A,B,A,A,A,C,D,E,A,4,5,5,4,4,5,5,5,4,6,3,4,5,4,5,6,5,5,4,4,4,4,5,5,8,4,5,6,5,6,5,5,5,5,4,3,4,5,7,4,3,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
700,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2009,2010,1,"42,3","60,2","36,3",A,A,A,B,B,B,D,C,E,E,A,A,A,A,A,25,B,A,A,C,A,A,C,A,E,A,4,6,3,5,5,6,6,6,6,6,4,5,4,5,6,6,6,6,5,2,6,6,6,8,8,6,6,6,6,6,5,6,5,6,5,5,4,3,4,5,5,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
701,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2011,2016,1,"52,1","45,0","54,5",A,D,A,D,D,D,A,D,B,A,A,A,A,A,A,25,B,A,B,G,A,C,E,C,E,F,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,4,6,6,6,8,8,6,6,6,6,6,5,6,6,6,5,5,6,5,8,5,5,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
702,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2010,2014,1,"37,5","47,6","34,1",A,D,A,E,D,B,E,A,D,A,A,A,B,B,D,25,A,A,B,C,A,A,C,A,A,A,4,4,3,4,3,6,4,3,4,5,4,4,5,4,5,6,6,6,4,7,5,6,4,6,7,7,6,6,5,5,5,5,5,5,5,6,5,5,7,4,7,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
703,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"73,3","70,5","74,2",A,D,A,E,E,B,D,E,B,B,A,A,B,A,A,25,B,A,B,A,A,A,D,A,E,F,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,5,5,5,6,4,6,6,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
704,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2008,2010,1,"51,7","54,4","50,8",A,A,A,D,E,B,E,C,B,A,A,A,A,F,A,25,B,A,A,G,A,C,C,E,E,C,6,6,6,6,6,6,6,6,5,6,3,6,6,6,6,6,5,5,2,1,6,6,6,7,6,1,3,2,6,4,6,6,6,3,4,4,6,6,5,8,8,6,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
705,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2011,2013,1,"73,5","83,3","70,2",A,D,A,D,D,D,A,C,E,A,A,A,F,F,A,26,B,A,A,A,A,E,B,E,A,F,4,4,5,5,5,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
706,2017,2564,1,10028,4004,13446,1,2504009,25,2,26,2009,2014,1,"53,1","77,0","45,1",A,A,A,D,E,B,C,C,C,C,A,A,C,F,A,25,B,A,B,A,A,D,C,C,A,F,5,6,6,6,5,6,6,6,6,6,6,6,4,5,6,5,6,6,6,4,6,6,6,8,5,6,6,6,6,5,6,6,6,5,6,6,6,5,4,5,5,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
707,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2010,2014,1,"50,4","52,5","49,7",A,A,A,D,D,B,E,C,C,C,A,A,F,A,A,25,A,A,B,G,A,A,B,E,E,F,5,5,3,3,4,6,4,3,4,4,5,4,3,1,6,6,3,5,2,2,3,3,4,4,8,1,3,6,4,6,6,6,6,6,3,6,6,4,1,6,1,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
708,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2009,2012,1,"42,4","30,3","46,4",B,B,A,E,E,C,B,D,E,E,A,A,F,B,A,25,B,A,B,A,A,B,C,E,A,A,5,6,5,4,4,5,5,6,3,4,5,5,3,2,5,4,5,5,4,4,5,4,4,5,8,5,5,6,4,4,5,6,4,3,3,4,4,4,1,3,2,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
