X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_2G,ANO_IN_GRAD,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
831,2014,2564,10002,10028,6306,13445,1,2504009,25,2,22,2009,2010,1,1,0,1,1,39.2,59.8,32.3,A,C,A,E,F,B,E,D,B,A,A,A,B,A,A,25,B,A,B,A,A,B,B,D,C,A,4,5,4,2,5,5,5,5,5,5,6,5,6,4,6,6,6,6,6,6,6,6,5,8,5,6,6,6,6,6,5,6,6,6,5,2,3,4,4,6,6,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
832,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2007,2012,1,1,0,1,1,53.3,60.8,50.8,A,A,A,E,E,B,E,C,B,A,A,A,B,A,A,25,B,A,B,C,A,C,C,E,C,F,6,6,5,6,6,6,6,6,6,6,6,5,5,6,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
833,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2007,2008,1,1,0,1,1,41.4,45.7,40,A,D,A,C,C,B,C,A,A,A,A,A,F,A,A,25,B,A,A,G,A,B,D,E,C,F,6,5,6,6,5,4,4,7,4,4,4,4,4,4,6,6,6,6,6,3,5,5,7,6,6,5,5,6,6,4,6,5,5,6,6,6,6,6,5,5,7,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
834,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2008,2011,1,1,0,1,1,59.4,69.4,56.1,A,A,A,D,D,B,C,F,B,A,A,A,B,A,A,25,B,A,B,A,A,C,C,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,5,6,8,6,1,6,6,6,6,6,6,6,6,4,6,6,4,6,6,6,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
835,2014,2564,10002,10028,6306,13445,1,2504009,25,2,27,2005,2011,1,1,0,1,1,33.8,61.5,24.5,A,C,A,B,B,B,E,A,B,A,A,E,B,A,D,25,A,A,A,K,B,E,C,E,D,F,4,4,4,3,5,5,5,5,6,5,5,5,5,4,6,6,6,6,5,5,6,6,5,7,7,6,6,7,5,5,4,6,1,5,5,5,5,1,7,5,7,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
836,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2008,2012,1,1,0,1,1,45.6,76.3,35.3,A,A,A,D,E,B,B,D,C,A,A,A,B,A,A,25,B,A,B,A,A,C,D,E,B,F,6,5,5,5,5,5,5,7,5,6,6,5,5,5,6,6,4,6,4,3,5,5,5,8,8,8,6,5,4,5,5,6,5,5,2,6,6,5,8,8,7,2,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
837,2014,2564,10002,10028,6306,13445,1,2504009,25,2,26,2007,2013,1,1,0,1,1,40.7,71.4,30.5,A,A,A,B,C,D,D,B,B,A,A,A,B,A,C,25,A,A,A,C,B,D,A,E,C,A,4,5,4,4,3,3,3,3,3,4,3,4,3,2,6,6,5,5,2,3,4,3,3,2,3,4,4,4,4,4,5,5,5,5,5,4,5,4,1,4,4,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
838,2014,2564,10002,10028,6306,13445,1,2504009,25,2,26,2004,2014,1,1,0,1,1,39.8,57.8,33.8,A,B,A,D,D,D,D,A,B,A,A,B,F,A,A,26,B,A,B,B,B,B,B,E,A,A,4,5,3,2,4,2,2,3,3,3,1,2,3,2,2,2,2,2,2,1,2,2,3,7,7,2,6,1,2,3,3,3,1,2,3,3,3,1,2,1,1,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
839,2014,2564,10002,10028,6306,13445,1,2504009,25,2,21,2009,2013,1,1,0,1,1,54,77,46.3,A,A,A,D,F,D,A,B,B,A,A,A,A,A,A,26,B,A,B,C,A,B,B,E,E,F,6,6,5,6,5,6,5,5,5,5,4,5,5,4,6,6,5,5,5,5,5,5,5,7,6,5,5,5,5,4,6,5,5,5,5,5,5,5,5,6,6,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
840,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2007,2009,1,1,0,1,1,46.9,78,36.5,B,A,A,D,C,C,C,B,A,A,A,F,D,A,A,25,A,A,G,C,A,A,B,E,C,A,6,5,4,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,4,4,5,4,6,6,6,5,4,4,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
841,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2009,2010,1,1,0,1,1,54.9,55.9,54.6,A,A,A,E,C,B,D,E,B,A,A,A,B,A,A,25,B,A,B,C,A,B,D,E,E,F,6,6,5,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,8,6,6,6,6,6,5,6,6,6,6,6,6,5,5,5,6,6,5,5,6,5,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
842,2014,2564,10002,10028,6306,13445,1,2504009,25,2,28,2003,2013,1,0,0,1,1,32.6,37.5,30.9,B,C,A,D,D,C,C,C,E,B,A,A,A,A,A,25,B,A,B,K,A,A,B,A,A,F,6,7,6,6,6,6,6,6,6,6,4,6,6,4,6,6,7,7,7,7,6,6,6,6,6,7,7,4,6,4,6,6,6,6,6,6,6,6,6,6,7,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
843,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2007,2008,1,1,0,1,1,55.4,80.7,46.9,A,A,A,F,E,A,D,G,C,A,A,A,B,A,A,25,B,A,B,H,A,A,C,A,E,F,6,3,4,3,6,6,6,4,5,6,5,6,6,6,5,4,3,6,4,3,4,5,6,6,6,6,6,6,5,6,6,6,6,6,6,4,6,6,6,6,4,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
844,2014,2564,10002,10028,6306,13445,1,2504009,25,2,27,2005,2010,1,1,0,1,1,46.2,53.8,43.7,A,A,A,F,D,B,E,F,B,A,A,A,A,A,A,25,B,A,B,A,A,B,C,A,B,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
845,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2008,2011,1,1,0,1,1,51.7,55.9,50.3,A,A,A,D,F,B,D,D,B,A,A,A,B,A,A,25,B,A,B,C,A,B,D,E,E,F,5,4,1,3,6,6,6,6,6,5,6,5,5,5,6,6,6,6,6,6,6,6,6,8,6,1,6,6,6,6,6,4,6,6,2,6,6,3,3,6,6,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
846,2014,2564,10002,10028,6306,13445,1,2504009,25,2,28,2007,2010,1,1,0,1,1,49.1,48.3,49.3,A,B,A,A,B,D,A,A,B,A,A,A,A,A,A,25,A,C,G,C,B,B,C,E,H,A,6,5,6,6,5,6,6,6,6,6,5,6,6,6,6,5,6,6,6,2,5,2,4,8,8,6,6,5,5,5,6,5,6,6,6,6,6,4,5,6,5,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
847,2014,2564,10002,10028,6306,13445,1,2504009,25,2,22,2009,2012,1,1,0,1,1,63.4,71.6,60.6,A,A,A,E,E,A,A,C,C,D,A,A,B,A,A,25,A,A,B,B,B,B,B,A,E,F,5,6,6,6,6,6,6,5,6,5,6,5,5,5,6,5,5,6,5,6,5,5,6,8,8,6,6,4,5,6,5,5,6,6,6,5,6,5,4,6,4,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
848,2014,2564,10002,10028,6306,13445,1,2504009,25,2,25,2006,2011,1,1,0,1,1,41.9,71.5,32,A,A,A,D,F,B,D,C,C,A,A,A,B,A,A,25,B,A,B,C,A,B,B,A,C,F,5,6,5,4,5,6,6,6,6,6,5,4,5,4,5,5,6,6,5,4,5,5,5,6,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
849,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2007,2008,1,1,0,1,1,31.6,37.1,29.7,B,A,A,E,E,C,D,C,B,A,A,A,A,A,D,25,B,A,B,C,A,A,D,E,H,I,6,6,4,6,6,5,6,6,4,5,6,5,5,4,6,6,6,6,6,8,4,4,6,7,6,3,6,4,6,6,6,6,6,6,5,5,5,4,4,7,7,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
850,2014,2564,10002,10028,6306,13445,1,2504009,25,2,27,2005,2013,1,1,0,1,1,59.8,81.1,52.7,A,A,A,E,D,B,C,B,B,A,A,A,A,A,A,25,B,A,B,C,A,C,C,A,C,F,6,6,1,6,4,5,5,4,5,4,5,6,4,5,6,4,5,6,4,5,6,5,4,5,6,5,4,5,6,5,4,4,5,6,5,4,5,6,5,4,5,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
851,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2008,2012,1,1,0,1,1,60.9,63.4,60.1,A,A,A,D,E,A,A,F,B,A,A,A,F,A,A,28,B,A,C,C,A,C,E,E,C,F,6,6,6,6,6,6,6,6,6,6,6,5,5,4,6,6,6,6,6,5,6,5,6,8,7,6,6,6,5,5,5,6,6,6,6,6,6,5,5,6,5,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
852,2014,2564,10002,10028,6306,13445,1,2504009,25,2,32,2001,2012,1,1,0,1,1,59.7,78.9,53.3,A,A,A,B,E,D,A,B,C,A,A,A,F,A,A,25,B,A,B,C,A,B,B,A,C,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
854,2014,2564,10002,10028,6306,13445,1,2504009,25,2,26,2005,2010,1,1,0,1,1,39.6,68.1,30.1,A,A,A,D,E,B,E,D,B,A,A,A,B,A,A,25,B,A,B,C,A,B,D,E,E,I,6,6,5,4,5,6,6,4,6,5,5,5,6,4,6,6,6,6,5,3,6,5,6,8,8,6,5,5,6,5,6,6,6,6,5,5,6,5,5,5,4,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
855,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2008,2011,1,1,0,1,1,24.9,46.8,17.6,A,C,A,A,B,B,C,B,A,A,A,A,F,A,C,25,A,A,B,C,A,D,D,E,A,C,5,6,3,6,6,6,3,4,2,6,1,5,5,4,6,6,6,6,6,3,6,6,5,8,8,6,6,3,3,5,5,3,5,5,5,5,6,5,3,4,3,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
856,2014,2564,10002,10028,6306,13445,1,2504009,25,2,22,2009,2010,1,1,0,1,1,38.9,58.6,32.3,A,A,A,E,E,B,E,D,B,A,J,A,B,C,A,25,B,A,B,G,A,D,C,E,A,C,6,6,4,4,8,5,5,5,7,4,5,4,6,6,5,5,5,6,5,3,3,2,4,6,6,2,5,2,5,4,5,6,6,6,5,5,5,3,3,3,2,2,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
857,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2008,2011,1,1,0,1,1,44.1,72.1,34.7,A,A,A,E,E,B,E,C,B,A,B,A,B,C,A,25,B,A,B,C,A,B,B,A,C,A,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,3,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,8,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
858,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2007,2013,1,1,0,1,1,51.4,80.9,41.5,A,A,A,D,D,B,B,A,C,A,A,A,B,A,A,25,B,A,B,C,A,B,D,E,A,F,6,4,6,5,5,6,6,6,6,6,4,5,5,4,6,5,5,6,5,3,4,5,6,4,6,5,4,6,4,5,5,6,5,6,5,5,5,6,4,5,3,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
859,2014,2564,10002,10028,6306,13445,1,2504009,25,2,32,2000,2009,1,1,0,1,1,33.9,62.1,24.5,B,A,A,C,C,D,G,B,F,C,A,F,A,A,A,25,B,A,C,C,A,B,E,A,A,F,6,6,5,6,6,6,6,6,4,5,3,5,6,4,6,5,5,5,6,5,6,5,5,6,5,6,6,2,5,5,5,6,6,5,2,5,5,4,6,4,2,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
860,2014,2564,10002,10028,6306,13445,1,2504009,25,2,28,2003,2012,1,1,0,1,1,67.2,82.3,62.2,A,A,A,E,E,B,D,D,C,B,A,A,D,A,A,25,B,A,B,C,A,C,B,E,A,C,5,3,4,3,4,4,5,5,5,5,5,4,4,2,3,6,6,5,5,5,3,3,4,8,4,6,6,4,6,4,5,4,4,3,3,3,4,3,1,8,5,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
861,2014,2564,10002,10028,6306,13445,1,2504009,25,2,23,2008,2014,1,1,0,1,1,42.9,93.6,26,A,A,A,A,A,B,D,B,C,C,A,E,F,A,D,25,A,A,B,B,A,C,C,E,A,A,6,6,6,6,6,5,6,6,6,6,6,6,6,4,6,6,6,6,6,4,5,5,6,7,7,6,6,6,6,6,6,6,6,6,5,5,6,5,4,6,4,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
862,2014,2564,10002,10028,6306,13445,1,2504009,25,2,24,2008,2012,1,1,0,1,1,47.2,73.6,38.4,A,A,A,D,F,B,F,D,B,A,A,A,B,A,A,25,B,A,D,A,A,C,B,D,H,C,3,2,2,4,2,3,4,3,6,3,2,3,6,1,3,6,6,6,6,6,2,1,6,2,6,1,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
863,2014,2564,10002,10028,6306,13445,1,2504009,25,2,22,2009,2010,1,1,0,1,1,28.9,34.5,27,A,C,A,D,D,B,E,A,B,A,A,A,A,A,A,25,A,A,B,C,B,B,C,A,A,A,4,8,6,5,6,5,4,5,6,6,4,4,6,3,4,6,4,4,5,5,5,2,4,8,8,8,8,6,6,5,5,5,6,6,3,4,6,4,4,6,4,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
864,2014,2564,10002,10028,6306,13445,1,2504009,25,2,36,1998,2011,1,1,0,1,1,45.1,62.6,39.2,A,A,A,E,E,B,E,F,C,B,A,A,A,A,A,35,E,A,B,C,A,A,D,E,A,A,5,5,4,3,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,3,3,5,8,5,4,6,6,5,6,6,6,6,6,6,5,6,5,1,6,4,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
865,2014,2564,10002,10028,6306,13445,1,2504009,25,2,31,2002,2010,1,1,0,1,1,29.9,61.8,19.2,A,C,A,B,D,B,D,B,B,A,A,A,B,A,A,25,A,A,B,C,B,B,E,A,E,F,5,4,4,5,5,6,6,6,6,5,5,5,6,4,5,5,5,6,5,3,5,5,5,8,5,3,3,1,4,5,5,6,5,4,5,4,5,5,3,5,4,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
866,2014,2564,10002,10028,6306,13445,1,2504009,25,2,28,2004,2012,1,1,0,1,1,35.4,51.7,30,A,C,A,B,B,B,D,C,C,A,A,A,B,A,D,25,A,A,B,C,B,B,E,A,H,C,6,8,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,5,4,5,5,5,8,8,5,5,8,5,6,5,6,6,5,5,5,6,6,5,5,4,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
867,2014,2564,10002,10028,6306,13445,1,2504009,25,2,25,2006,2012,1,1,0,1,1,40,49.4,36.9,A,A,A,E,E,B,H,E,B,A,A,A,F,C,A,25,B,A,A,G,A,B,B,A,A,A,5,4,4,2,3,5,4,4,5,4,5,3,6,4,6,5,5,6,6,3,4,1,3,5,6,3,6,4,4,5,5,4,5,5,3,4,2,6,8,5,1,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
